no_of_previous_bookings_not_canceled,room_type_reserved,Booking_ID,no_of_children,repeated_guest,no_of_special_requests,no_of_adults,arrival_year,no_of_week_nights,type_of_meal_plan,booking_status,required_car_parking_space,market_segment_type,avg_price_per_room,arrival_date,no_of_weekend_nights,arrival_month,lead_time,no_of_previous_cancellations
0,Room_Type 4,INN22358,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,129,9,0,6,149,0
0,Room_Type 1,INN24922,0,0,0,2,2018,4,Meal Plan 2,Not_Canceled,0,Online,86.32,2,2,1,2,0
0,Room_Type 1,INN22831,0,0,2,1,2017,3,Meal Plan 1,Canceled,0,Online,68,10,2,7,115,0
0,Room_Type 1,INN29743,1,0,2,2,2018,3,Not Selected,Not_Canceled,0,Online,79.56,30,2,10,68,0
5,Room_Type 1,INN05995,0,1,1,1,2018,1,Meal Plan 1,Not_Canceled,1,Corporate,98,4,0,5,5,0
0,Room_Type 1,INN36083,0,0,1,2,2018,4,Not Selected,Not_Canceled,0,Online,107,21,1,3,5,0
0,Room_Type 1,INN23286,0,0,1,2,2018,2,Meal Plan 2,Canceled,0,Offline,115,14,0,10,377,0
0,Room_Type 1,INN20514,0,0,2,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,87.67,22,1,9,237,0
0,Room_Type 1,INN04077,0,0,2,2,2018,3,Meal Plan 1,Canceled,0,Online,130.14,16,2,9,159,0
0,Room_Type 4,INN13616,0,0,0,1,2018,1,Meal Plan 1,Not_Canceled,0,Aviation,110,19,0,5,2,0
0,Room_Type 1,INN27522,0,0,1,2,2018,1,Not Selected,Not_Canceled,0,Online,108,20,0,7,1,0
0,Room_Type 1,INN24735,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Offline,78,14,2,10,359,0
0,Room_Type 1,INN09704,0,0,0,1,2018,1,Meal Plan 1,Not_Canceled,0,Offline,70,16,0,12,4,0
0,Room_Type 1,INN16967,1,0,0,2,2018,1,Meal Plan 1,Canceled,0,Online,119,21,1,3,4,0
0,Room_Type 1,INN20935,0,0,3,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,135.9,26,1,9,75,0
0,Room_Type 1,INN26581,0,0,0,1,2017,2,Meal Plan 1,Not_Canceled,0,Corporate,65,2,0,9,5,0
0,Room_Type 4,INN10390,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Offline,96.3,18,1,6,44,0
0,Room_Type 1,INN18970,0,0,0,1,2018,1,Meal Plan 1,Not_Canceled,0,Online,135.9,11,1,7,36,0
0,Room_Type 4,INN32351,0,0,1,1,2018,3,Meal Plan 1,Not_Canceled,0,Online,178.33,18,0,8,0,0
0,Room_Type 1,INN26349,0,0,1,2,2017,2,Meal Plan 1,Canceled,0,Online,111,30,1,10,32,0
0,Room_Type 1,INN21011,0,0,0,2,2018,1,Not Selected,Canceled,1,Online,103.5,21,2,8,156,0
0,Room_Type 1,INN18458,0,0,0,1,2018,2,Meal Plan 1,Not_Canceled,0,Online,81.9,1,0,4,85,0
0,Room_Type 1,INN26930,0,0,0,2,2018,3,Meal Plan 1,Not_Canceled,0,Offline,100,25,0,8,143,0
0,Room_Type 4,INN01502,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,118.8,22,1,4,61,0
0,Room_Type 1,INN11541,0,0,0,1,2018,2,Meal Plan 1,Not_Canceled,0,Online,86.4,25,0,11,68,0
0,Room_Type 1,INN05949,0,0,0,2,2018,2,Meal Plan 2,Canceled,0,Online,115,19,0,8,291,0
0,Room_Type 1,INN08407,0,0,3,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,95.4,14,2,8,306,0
0,Room_Type 1,INN17158,0,0,0,1,2017,1,Meal Plan 1,Not_Canceled,0,Corporate,95,19,1,10,4,0
0,Room_Type 1,INN06003,0,0,1,1,2018,5,Meal Plan 1,Canceled,0,Online,86,8,3,2,20,0
0,Room_Type 1,INN08272,0,0,1,2,2017,1,Not Selected,Not_Canceled,0,Online,89,8,0,8,0,0
0,Room_Type 1,INN27129,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Offline,73,27,0,5,14,0
0,Room_Type 1,INN18451,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,100,20,0,5,211,0
0,Room_Type 1,INN29747,1,0,0,2,2018,5,Meal Plan 1,Not_Canceled,0,Online,106.25,28,2,6,136,0
0,Room_Type 1,INN30363,0,0,0,2,2018,2,Not Selected,Canceled,0,Online,85.5,28,0,10,239,0
0,Room_Type 1,INN34425,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,87,27,2,2,115,0
0,Room_Type 1,INN07430,0,0,1,2,2018,2,Not Selected,Not_Canceled,0,Online,64.37,14,1,11,22,0
0,Room_Type 1,INN10385,0,0,0,2,2017,2,Meal Plan 1,Canceled,0,Offline,65,30,2,10,99,0
0,Room_Type 1,INN07645,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,52,2,0,12,315,0
0,Room_Type 6,INN06225,2,0,0,2,2018,2,Meal Plan 1,Canceled,1,Online,225,16,0,8,13,0
0,Room_Type 6,INN10589,2,0,1,1,2018,4,Meal Plan 1,Canceled,0,Online,187.85,16,1,5,88,0
0,Room_Type 1,INN12657,0,0,2,2,2017,2,Meal Plan 1,Not_Canceled,0,Online,93.5,11,2,9,175,0
0,Room_Type 1,INN02463,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,72,17,1,6,290,0
0,Room_Type 5,INN07816,0,0,0,1,2018,3,Meal Plan 1,Not_Canceled,0,Corporate,106,18,1,7,143,0
0,Room_Type 7,INN13298,3,0,0,2,2017,2,Meal Plan 1,Not_Canceled,0,Complementary,0,17,0,12,15,0
0,Room_Type 1,INN11866,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,183,16,0,9,4,0
0,Room_Type 1,INN08692,0,0,1,2,2018,5,Meal Plan 1,Canceled,0,Online,119.85,9,2,6,134,0
0,Room_Type 1,INN32225,0,0,0,2,2017,1,Not Selected,Not_Canceled,0,Online,135,31,0,12,0,0
0,Room_Type 1,INN22984,0,0,0,1,2018,2,Meal Plan 1,Canceled,0,Offline,130,15,0,6,188,0
0,Room_Type 1,INN18189,0,0,1,1,2018,2,Not Selected,Not_Canceled,0,Online,109,29,2,10,21,0
0,Room_Type 1,INN15475,0,0,0,2,2018,3,Meal Plan 1,Not_Canceled,0,Offline,80.75,15,0,6,120,0
0,Room_Type 1,INN06198,0,0,0,1,2018,0,Meal Plan 1,Not_Canceled,1,Corporate,67,25,1,7,39,0
0,Room_Type 1,INN03611,0,0,1,2,2018,4,Meal Plan 1,Not_Canceled,0,Online,93.5,17,0,2,8,0
0,Room_Type 1,INN22240,0,0,0,1,2018,0,Meal Plan 1,Canceled,0,Offline,120,10,1,10,111,0
0,Room_Type 1,INN26260,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,140,25,0,10,2,0
0,Room_Type 1,INN20915,0,0,0,2,2018,4,Not Selected,Canceled,0,Online,99,30,0,8,31,0
0,Room_Type 4,INN34565,0,0,0,2,2017,2,Meal Plan 1,Not_Canceled,0,Offline,60,29,2,11,68,0
0,Room_Type 1,INN28894,0,0,0,2,2018,4,Meal Plan 1,Canceled,0,Offline,62.8,20,0,4,270,0
0,Room_Type 4,INN19758,0,0,2,2,2017,1,Meal Plan 1,Not_Canceled,0,Online,136,26,1,10,14,0
0,Room_Type 6,INN20951,2,0,0,2,2018,1,Meal Plan 1,Canceled,0,Online,159.9,29,2,10,109,0
0,Room_Type 4,INN34803,0,0,2,3,2018,1,Meal Plan 1,Not_Canceled,0,Online,137.7,18,1,7,53,0
0,Room_Type 2,INN31725,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,69.53,15,1,2,35,0
0,Room_Type 1,INN13092,0,0,0,2,2017,2,Meal Plan 1,Not_Canceled,0,Online,124,11,0,8,0,0
0,Room_Type 1,INN12280,0,0,0,2,2018,0,Not Selected,Canceled,0,Online,118,4,1,9,18,0
0,Room_Type 1,INN24894,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,90,24,1,6,121,0
0,Room_Type 1,INN36063,0,0,0,2,2018,2,Not Selected,Canceled,0,Online,94.5,25,1,7,160,0
0,Room_Type 1,INN35902,0,0,1,1,2018,1,Meal Plan 1,Not_Canceled,0,Online,103,23,0,11,2,0
0,Room_Type 1,INN22193,0,0,0,1,2018,1,Meal Plan 2,Not_Canceled,0,Offline,90,30,1,7,301,0
4,Room_Type 1,INN11653,0,1,3,1,2018,2,Meal Plan 1,Not_Canceled,0,Corporate,88,2,0,11,4,0
6,Room_Type 1,INN11715,0,1,1,2,2017,0,Meal Plan 1,Not_Canceled,0,Complementary,0,27,1,9,0,0
0,Room_Type 1,INN07107,0,0,0,1,2018,1,Meal Plan 1,Canceled,0,Online,115,15,2,10,93,0
0,Room_Type 1,INN30724,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,90,17,0,11,109,0
0,Room_Type 1,INN10707,0,0,1,2,2018,3,Meal Plan 1,Canceled,0,Offline,110,8,0,9,183,0
0,Room_Type 4,INN24549,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,118.8,22,1,4,56,0
0,Room_Type 1,INN24097,0,0,2,3,2018,1,Meal Plan 1,Not_Canceled,0,Online,127,17,0,3,20,0
0,Room_Type 1,INN34377,0,0,2,2,2018,5,Meal Plan 1,Not_Canceled,0,Online,81.6,14,2,12,0,0
0,Room_Type 1,INN00107,0,0,0,2,2017,4,Meal Plan 1,Not_Canceled,1,Online,82.95,2,1,11,10,0
0,Room_Type 1,INN35362,1,0,1,2,2018,0,Meal Plan 1,Not_Canceled,0,Online,171,8,1,8,8,0
0,Room_Type 1,INN23943,0,0,0,1,2018,4,Meal Plan 1,Not_Canceled,0,Offline,95,22,1,6,190,0
0,Room_Type 4,INN31970,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,124,11,1,3,8,0
0,Room_Type 1,INN03680,0,0,1,2,2018,2,Not Selected,Not_Canceled,0,Online,80.75,23,2,4,148,0
0,Room_Type 1,INN12577,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,145,24,2,9,20,0
0,Room_Type 1,INN31518,0,0,1,2,2018,3,Meal Plan 1,Canceled,0,Online,151,13,0,7,8,0
0,Room_Type 1,INN29133,0,0,1,1,2017,2,Meal Plan 1,Not_Canceled,0,Online,81,6,0,11,15,0
0,Room_Type 1,INN31587,0,0,1,1,2018,0,Not Selected,Not_Canceled,0,Online,69.3,18,1,7,66,0
0,Room_Type 1,INN13433,0,0,1,2,2018,2,Not Selected,Not_Canceled,0,Online,78.35,14,2,8,98,0
0,Room_Type 1,INN00246,0,0,0,1,2017,2,Meal Plan 1,Not_Canceled,0,Offline,100,2,0,10,164,0
0,Room_Type 1,INN32326,0,0,0,2,2018,1,Meal Plan 1,Canceled,0,Online,87.3,2,2,4,88,0
0,Room_Type 1,INN04321,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,81,16,2,10,54,0
0,Room_Type 1,INN33153,0,0,0,2,2017,1,Meal Plan 2,Not_Canceled,0,Offline,94.5,25,2,7,110,0
0,Room_Type 1,INN33092,0,0,0,2,2018,4,Meal Plan 1,Not_Canceled,0,Offline,80.75,12,1,9,154,0
0,Room_Type 1,INN04457,0,0,1,2,2018,2,Not Selected,Canceled,0,Online,98.1,24,0,5,30,0
0,Room_Type 1,INN14237,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,58,8,2,1,35,0
0,Room_Type 1,INN30233,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,126.9,13,0,5,115,0
0,Room_Type 1,INN23384,0,0,1,2,2018,3,Not Selected,Not_Canceled,0,Offline,72.25,17,2,6,49,0
0,Room_Type 2,INN06406,2,0,0,0,2018,3,Meal Plan 1,Not_Canceled,0,Online,77.25,21,0,1,13,0
0,Room_Type 1,INN01479,0,0,1,2,2018,0,Meal Plan 1,Not_Canceled,0,Online,135.9,14,2,8,36,0
0,Room_Type 1,INN13399,0,0,0,2,2017,1,Meal Plan 1,Canceled,0,Offline,70,16,0,10,180,0
0,Room_Type 1,INN05252,0,0,0,2,2017,1,Meal Plan 2,Not_Canceled,0,Offline,94.5,11,2,7,96,0
0,Room_Type 1,INN07722,0,0,1,2,2018,1,Meal Plan 1,Canceled,0,Offline,80.75,29,2,5,107,0
0,Room_Type 1,INN10826,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Offline,110,12,0,10,279,0
0,Room_Type 1,INN04580,0,0,2,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,126.9,17,0,5,69,0
0,Room_Type 1,INN33398,0,0,0,1,2017,0,Meal Plan 1,Not_Canceled,0,Corporate,65,19,1,10,3,0
0,Room_Type 1,INN01202,0,0,0,2,2018,1,Meal Plan 1,Canceled,0,Online,90.45,31,1,10,94,0
0,Room_Type 1,INN27856,0,0,0,2,2018,1,Meal Plan 2,Not_Canceled,0,Offline,104,6,0,4,55,0
0,Room_Type 1,INN04689,0,0,0,2,2018,3,Meal Plan 1,Not_Canceled,0,Offline,75,17,0,2,44,0
0,Room_Type 1,INN20813,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,96.3,25,1,4,113,0
0,Room_Type 1,INN13174,0,0,2,2,2017,3,Meal Plan 1,Not_Canceled,0,Online,145.8,21,1,9,37,0
0,Room_Type 4,INN03513,0,0,1,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,165,21,0,5,22,0
0,Room_Type 1,INN33319,0,0,0,1,2018,1,Meal Plan 1,Not_Canceled,0,Corporate,75,11,0,3,16,0
0,Room_Type 1,INN26448,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,79.22,23,2,10,107,0
0,Room_Type 1,INN24741,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,99.45,5,2,8,171,0
0,Room_Type 1,INN24908,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Offline,120,9,0,6,27,0
0,Room_Type 1,INN34964,0,0,0,2,2018,4,Meal Plan 1,Canceled,0,Offline,62.8,20,0,4,270,0
0,Room_Type 1,INN33969,0,0,0,1,2018,1,Meal Plan 1,Canceled,0,Online,86.4,19,1,11,45,0
0,Room_Type 1,INN20103,1,0,2,2,2018,4,Meal Plan 1,Not_Canceled,0,Online,94.35,14,1,11,3,0
0,Room_Type 1,INN27692,0,0,0,2,2018,1,Meal Plan 1,Canceled,0,Offline,75,6,0,4,105,0
0,Room_Type 1,INN31417,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Offline,58,12,1,3,88,0
0,Room_Type 1,INN04658,0,0,3,2,2018,3,Meal Plan 1,Not_Canceled,0,Offline,87.03,3,0,8,131,0
0,Room_Type 6,INN27319,2,0,2,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,207.9,22,1,8,37,0
0,Room_Type 1,INN04348,0,0,0,2,2018,1,Meal Plan 1,Canceled,0,Online,138,9,2,10,33,0
0,Room_Type 1,INN12254,0,0,0,1,2018,3,Meal Plan 1,Canceled,0,Online,92.48,24,1,10,99,0
0,Room_Type 1,INN27391,0,0,0,2,2017,2,Meal Plan 2,Canceled,0,Offline,110,12,1,10,105,0
0,Room_Type 1,INN08034,0,0,1,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,117.9,21,1,5,33,0
0,Room_Type 1,INN07940,0,0,2,2,2018,0,Meal Plan 1,Not_Canceled,0,Online,101,17,2,4,16,0
0,Room_Type 1,INN13411,0,0,1,2,2018,1,Not Selected,Canceled,0,Online,95,19,0,11,3,0
0,Room_Type 1,INN35325,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,89,4,1,11,305,0
0,Room_Type 1,INN29936,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,96.3,2,1,9,230,0
0,Room_Type 1,INN13392,0,0,0,2,2018,0,Meal Plan 1,Not_Canceled,0,Corporate,64,25,1,1,4,0
0,Room_Type 1,INN09006,0,0,0,2,2018,3,Meal Plan 2,Not_Canceled,0,Offline,96,26,0,4,13,0
0,Room_Type 1,INN02936,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,78,8,2,4,268,0
0,Room_Type 4,INN29727,1,0,0,2,2018,1,Meal Plan 1,Canceled,0,Offline,102.09,16,1,7,135,0
0,Room_Type 4,INN11701,0,0,3,3,2018,2,Meal Plan 1,Not_Canceled,0,Online,130.05,15,2,7,148,0
0,Room_Type 1,INN15714,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Offline,87,21,2,2,17,0
0,Room_Type 1,INN33467,0,0,0,2,2017,2,Meal Plan 1,Canceled,0,Online,59.07,2,1,10,206,0
0,Room_Type 4,INN18626,0,0,0,3,2018,1,Meal Plan 1,Not_Canceled,0,Online,197,7,0,7,1,0
0,Room_Type 1,INN05912,0,0,0,1,2018,2,Meal Plan 1,Canceled,0,Online,130,15,0,6,188,0
0,Room_Type 1,INN31309,0,0,1,1,2017,2,Meal Plan 1,Not_Canceled,0,Online,81,11,0,12,14,0
0,Room_Type 4,INN30568,0,0,4,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,105.6,31,1,10,64,0
0,Room_Type 1,INN00808,0,0,1,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,126.9,21,1,5,60,0
0,Room_Type 1,INN12562,0,0,1,2,2018,3,Not Selected,Canceled,0,Online,119,16,2,10,26,0
0,Room_Type 1,INN02719,0,0,0,2,2018,4,Meal Plan 1,Not_Canceled,0,Online,91,14,2,2,13,0
0,Room_Type 1,INN30360,0,0,0,2,2018,3,Not Selected,Not_Canceled,0,Online,45.9,12,2,3,71,0
0,Room_Type 1,INN24522,0,0,0,1,2018,3,Meal Plan 1,Not_Canceled,0,Offline,75,8,0,3,1,0
0,Room_Type 1,INN15952,0,0,2,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,149,26,1,9,18,0
0,Room_Type 1,INN12604,0,0,0,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,93.3,9,2,4,110,0
0,Room_Type 4,INN21820,0,0,0,3,2018,5,Meal Plan 1,Canceled,0,Online,133.69,9,2,7,144,0
0,Room_Type 1,INN03330,1,0,0,2,2018,4,Meal Plan 1,Canceled,0,Online,106.25,17,1,10,225,0
0,Room_Type 1,INN07762,0,0,0,2,2017,1,Meal Plan 1,Canceled,0,Online,76.5,5,0,8,175,0
0,Room_Type 1,INN08343,0,0,1,1,2017,1,Meal Plan 1,Not_Canceled,0,Corporate,65,9,0,12,75,0
0,Room_Type 1,INN24096,0,0,0,2,2017,1,Meal Plan 2,Not_Canceled,0,Offline,94.5,15,2,8,131,0
0,Room_Type 1,INN09408,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,100.3,9,2,10,265,0
0,Room_Type 4,INN00704,0,0,0,3,2018,2,Meal Plan 1,Canceled,0,Online,130.9,23,2,12,60,0
0,Room_Type 1,INN25648,1,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,152.1,15,1,9,107,0
0,Room_Type 1,INN16207,0,0,2,2,2018,1,Not Selected,Not_Canceled,0,Online,168,13,0,8,3,0
0,Room_Type 1,INN36217,0,0,0,2,2018,1,Not Selected,Not_Canceled,0,Online,149,27,1,8,0,0
0,Room_Type 1,INN34301,0,0,0,2,2018,3,Meal Plan 1,Not_Canceled,0,Offline,75,9,0,11,51,0
0,Room_Type 1,INN28316,0,0,1,2,2018,0,Meal Plan 2,Canceled,0,Offline,115,23,2,10,386,0
0,Room_Type 4,INN06114,0,0,1,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,166,3,2,7,10,0
0,Room_Type 1,INN26363,0,0,1,2,2018,0,Meal Plan 1,Not_Canceled,0,Online,108.9,22,2,5,34,0
0,Room_Type 1,INN26444,0,0,1,2,2018,2,Meal Plan 1,Canceled,0,Online,166.5,17,2,9,5,0
0,Room_Type 4,INN07613,0,0,0,3,2018,5,Meal Plan 1,Canceled,0,Online,123.3,25,0,10,144,0
0,Room_Type 4,INN18733,0,0,2,3,2018,2,Meal Plan 1,Not_Canceled,0,Online,129,5,0,2,11,0
0,Room_Type 1,INN14727,0,0,1,2,2018,0,Meal Plan 1,Not_Canceled,0,Online,76.92,5,1,6,58,0
0,Room_Type 4,INN35931,0,0,2,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,127.8,8,0,7,146,0
0,Room_Type 6,INN26922,1,0,1,2,2018,2,Meal Plan 1,Canceled,0,Online,162.4,18,1,11,64,0
0,Room_Type 1,INN27525,0,0,0,2,2018,1,Not Selected,Not_Canceled,0,Online,89,7,0,4,13,0
0,Room_Type 6,INN09145,0,0,0,3,2018,3,Meal Plan 1,Not_Canceled,0,Offline,112,21,2,2,74,0
0,Room_Type 1,INN00922,0,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,125.1,8,0,9,176,0
0,Room_Type 4,INN17582,0,0,0,2,2018,5,Meal Plan 1,Not_Canceled,0,Offline,52,27,2,1,70,0
0,Room_Type 1,INN10230,0,0,0,1,2018,1,Meal Plan 1,Canceled,0,Offline,60,28,2,2,1,0
0,Room_Type 1,INN17930,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,85,22,1,4,168,0
0,Room_Type 1,INN00969,0,0,0,2,2018,1,Meal Plan 1,Canceled,0,Online,75,6,0,4,105,0
0,Room_Type 1,INN31742,0,0,0,2,2018,3,Not Selected,Not_Canceled,0,Online,51.09,11,1,2,76,0
0,Room_Type 1,INN17433,0,0,0,2,2017,2,Meal Plan 1,Not_Canceled,0,Offline,65,4,2,12,134,0
0,Room_Type 1,INN33795,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,96.3,27,1,6,127,0
0,Room_Type 1,INN19222,0,0,1,2,2017,4,Meal Plan 1,Not_Canceled,0,Online,89.25,7,0,10,93,0
0,Room_Type 4,INN29237,0,0,1,3,2018,2,Meal Plan 1,Not_Canceled,0,Online,188,29,0,12,1,0
0,Room_Type 1,INN04256,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,100,20,0,5,211,0
0,Room_Type 4,INN27070,0,0,0,3,2018,1,Meal Plan 1,Canceled,0,Online,131.4,24,0,3,36,0
0,Room_Type 1,INN00811,0,0,1,2,2018,3,Not Selected,Not_Canceled,0,Online,139,14,1,7,5,0
0,Room_Type 1,INN04691,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,67.32,29,0,3,36,0
0,Room_Type 2,INN30745,0,0,0,2,2017,1,Meal Plan 1,Not_Canceled,0,Complementary,0,12,0,9,3,0
0,Room_Type 1,INN17668,0,0,2,2,2017,2,Meal Plan 1,Not_Canceled,0,Online,94.5,15,0,9,29,0
0,Room_Type 4,INN11149,0,0,1,3,2017,2,Meal Plan 1,Not_Canceled,0,Offline,105,26,2,9,5,0
0,Room_Type 1,INN32937,0,0,0,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,99.3,24,0,8,142,0
0,Room_Type 1,INN09370,0,0,2,2,2018,2,Not Selected,Not_Canceled,0,Online,107.55,27,2,8,38,0
0,Room_Type 1,INN08431,0,0,1,2,2018,0,Meal Plan 1,Not_Canceled,0,Online,85.59,24,2,4,29,0
0,Room_Type 1,INN18984,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,100,20,0,5,211,0
0,Room_Type 1,INN20394,0,0,0,2,2018,2,Meal Plan 2,Canceled,0,Offline,130,25,1,3,161,0
0,Room_Type 1,INN03528,0,0,1,2,2018,1,Not Selected,Not_Canceled,0,Online,81,2,0,3,7,0
0,Room_Type 1,INN24933,0,0,2,2,2018,3,Not Selected,Not_Canceled,0,Online,88,30,0,11,12,0
0,Room_Type 4,INN20470,0,0,0,2,2018,5,Meal Plan 1,Canceled,0,Online,99.45,11,1,4,92,0
0,Room_Type 1,INN18410,0,0,0,2,2018,2,Meal Plan 1,Canceled,0,Offline,52,25,0,11,308,0
0,Room_Type 1,INN08114,0,0,2,1,2018,1,Meal Plan 1,Not_Canceled,0,Online,130,13,0,10,1,0
0,Room_Type 1,INN23548,0,0,0,2,2018,5,Meal Plan 1,Canceled,0,Online,103.09,2,2,8,137,0
0,Room_Type 1,INN14594,0,0,0,2,2017,3,Meal Plan 1,Canceled,0,Offline,65,15,0,10,193,0
0,Room_Type 6,INN20900,2,0,0,2,2018,3,Meal Plan 1,Canceled,0,Online,227.9,20,1,10,70,0
0,Room_Type 1,INN01693,1,0,0,2,2018,1,Meal Plan 1,Canceled,0,Online,121.5,25,1,7,161,0
0,Room_Type 1,INN29272,0,0,1,2,2018,1,Meal Plan 1,Canceled,0,Online,96.3,1,0,9,208,0
0,Room_Type 1,INN29795,0,0,1,2,2017,2,Meal Plan 1,Canceled,0,Online,124,10,0,9,5,0
0,Room_Type 1,INN01784,0,0,1,2,2017,1,Meal Plan 1,Not_Canceled,0,Offline,85,18,0,9,36,0
0,Room_Type 1,INN30163,0,0,2,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,115.5,9,2,7,48,0
0,Room_Type 6,INN35222,2,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,177.3,25,1,7,133,0
0,Room_Type 1,INN13523,0,0,0,2,2017,2,Meal Plan 1,Not_Canceled,0,Online,89.25,18,2,9,77,0
0,Room_Type 1,INN23136,0,0,1,2,2018,5,Not Selected,Not_Canceled,0,Online,95.2,26,1,4,86,0
0,Room_Type 4,INN04705,0,0,1,3,2018,2,Meal Plan 1,Not_Canceled,0,Online,151.2,7,0,10,85,0
0,Room_Type 1,INN19852,0,0,0,2,2018,2,Not Selected,Not_Canceled,0,Online,119.5,26,0,10,45,0
0,Room_Type 1,INN08568,0,0,0,2,2018,1,Meal Plan 2,Not_Canceled,0,Offline,104,6,0,4,55,0
0,Room_Type 4,INN28367,1,0,2,2,2018,2,Meal Plan 1,Not_Canceled,0,Offline,112,14,2,2,1,0
0,Room_Type 1,INN03806,0,0,1,2,2018,1,Not Selected,Not_Canceled,0,Online,85.5,13,0,4,80,0
0,Room_Type 1,INN18035,0,0,1,2,2018,1,Meal Plan 1,Not_Canceled,0,Online,155,20,0,5,0,0
0,Room_Type 1,INN12747,0,0,1,2,2018,2,Not Selected,Canceled,0,Online,67.5,9,0,3,70,0
1,Room_Type 1,INN12574,0,1,0,1,2017,0,Meal Plan 1,Not_Canceled,0,Corporate,65,18,2,10,2,0
0,Room_Type 5,INN06924,0,0,0,2,2018,2,Meal Plan 1,Not_Canceled,0,Corporate,97,5,1,2,15,0
0,Room_Type 1,INN27724,0,0,0,2,2017,2,Meal Plan 2,Not_Canceled,0,Offline,109,18,0,9,74,0
0,Room_Type 1,INN22842,0,0,1,2,2018,2,Meal Plan 1,Not_Canceled,0,Online,80.3,5,0,1,0,0
0,Room_Type 1,INN31183,0,0,0,1,2018,3,Meal Plan 2,Not_Canceled,0,Offline,98,10,0,5,71,0
0,Room_Type 1,INN34418,0,0,0,1,2018,2,Meal Plan 2,Canceled,0,Offline,90,13,0,9,346,0
0,Room_Type 1,INN18821,0,0,1,2,2018,4,Meal Plan 1,Not_Canceled,0,Online,150.06,9,0,11,29,0
0,Room_Type 1,INN00942,0,0,1,2,2018,3,Meal Plan 1,Not_Canceled,0,Online,80.3,3,0,2,42,0
4,Room_Type 1,INN09937,0,1,0,1,2017,2,Meal Plan 1,Not_Canceled,0,Corporate,65,17,0,12,6,0
0,Room_Type 4,INN09127,1,0,0,2,2018,2,Meal Plan 1,Canceled,0,Online,147.6,26,2,8,77,0
0,Room_Type 1,INN05639,1,0,3,2,2017,0,Meal Plan 1,Not_Canceled,0,Offline,76.5,6,2,12,13,0
