lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
3,0,80.70146397466151,2,4,4,1,1,3,0,0
61,0,140.4,4,29,4,1,0,0,3,0
162,1,139.13623047842083,8,20,4,2,1,0,3,0
239,0,90.06572762085852,9,2,4,2,0,0,0,0
130,0,115.44332742664585,5,3,4,3,0,1,1,0
230,0,103.72789537576341,9,6,4,1,0,0,0,0
152,1,120.7,7,6,4,3,1,0,3,0
27,0,75.23348255443294,11,4,3,1,1,0,0,0
263,0,109.79271747745027,9,21,4,2,0,0,0,0
11,0,109.96092069592872,3,3,4,3,0,0,1,0
44,0,125.75993631833907,3,29,4,1,0,0,0,0
178,0,114.14574980757948,7,26,3,2,0,0,1,0
137,1,91.33514499721207,4,18,4,4,0,0,0,0
22,0,53.183253722874596,4,18,3,1,0,1,0,0
100,0,93.18139410294245,3,25,4,2,0,0,0,0
275,0,90.86080120513431,10,5,3,3,0,0,0,0
15,0,95.0,5,12,3,1,1,0,0,0
69,0,68.1254709847217,7,22,4,3,0,0,0,0
59,0,136.57905357428825,8,26,4,2,0,0,1,0
190,0,113.6953334181597,10,26,4,1,0,0,1,0
79,0,75.83677322170436,4,2,4,1,1,3,0,0
72,0,76.5,4,3,4,1,2,0,0,0
24,0,149.37658535996798,4,15,4,2,2,0,0,0
52,0,88.6108269970855,11,3,4,2,0,2,0,0
200,2,153.56106618983233,9,19,4,2,1,1,0,0
25,0,138.3039582079355,9,15,4,1,0,3,0,0
123,1,155.53102448082515,11,26,4,2,1,0,3,0
116,0,123.70045740039997,4,28,4,1,0,0,3,0
378,1,80.9351075775764,10,17,3,2,0,0,0,0
7,0,119.5,6,19,4,2,0,0,0,0
35,0,67.5,2,12,4,1,0,3,0,0
56,1,134.26470023151367,8,28,4,2,1,0,3,0
25,1,151.25390722496536,7,23,4,2,1,0,0,0
221,1,99.31693407841125,8,28,4,3,2,0,0,0
175,1,111.41348406853679,7,24,4,1,1,0,0,0
59,0,76.17175631970895,2,9,4,1,0,2,0,0
11,0,154.0,9,5,4,1,1,0,3,0
60,0,132.5176898359934,6,22,4,1,0,0,3,0
83,0,104.50220419360798,5,26,4,3,1,0,0,0
49,0,128.9478292895107,4,11,4,3,0,0,1,0
69,0,124.88633887086112,9,1,4,5,1,1,1,0
69,0,69.2745091424052,8,23,4,3,0,0,0,0
259,0,90.0,5,5,3,3,0,0,0,0
101,0,77.93733924268295,3,16,3,1,1,0,0,0
79,0,72.65363027599581,3,28,4,5,1,3,0,0
120,0,91.67062713512875,4,8,4,2,2,0,0,0
27,0,139.65775714641725,8,24,4,1,1,1,0,0
224,1,91.9596215136532,10,4,4,3,0,2,0,0
77,0,168.3,8,12,4,1,1,0,3,0
5,0,151.096917327067,6,16,4,1,0,0,0,0
8,0,144.33,3,26,4,1,2,0,0,0
157,1,130.1837677653197,8,2,4,3,0,0,0,0
194,0,102.229186376877,9,12,4,3,1,0,0,0
128,1,139.64093532011898,10,29,4,2,0,0,3,0
125,0,85.5,6,26,4,0,1,0,0,0
112,0,79.08503069038818,4,9,4,4,2,0,0,0
124,0,89.94581265231348,3,29,3,3,0,0,0,0
130,0,116.05603161070685,5,2,4,3,0,2,0,0
195,0,101.26477147977756,8,5,4,3,3,3,0,0
75,1,140.4,5,2,4,2,0,0,3,0
131,0,136.23460086569304,7,29,4,5,1,0,3,0
219,1,126.31643330676052,8,27,4,2,0,0,0,0
201,1,91.87872073484843,7,15,4,8,3,0,0,0
89,0,76.86887466228977,7,8,3,2,0,0,0,0
16,0,166.05054940694785,7,8,3,1,0,0,3,0
42,0,172.16547285158813,5,23,4,1,0,0,5,0
151,0,101.61245598993163,7,10,4,3,1,0,0,0
36,0,150.3192062286111,4,3,4,0,1,0,0,0
18,0,48.186875259393304,7,18,3,3,1,1,0,0
35,0,63.266572057841714,1,12,4,3,0,1,0,0
18,0,139.0,7,15,4,2,0,3,0,0
152,0,71.19709647678539,5,10,4,3,0,0,0,0
83,1,76.58062467126092,8,6,4,3,0,0,0,0
103,0,82.41105573096189,6,29,3,1,2,0,0,0
26,0,187.00825850391084,6,4,4,1,2,0,3,0
153,0,189.59184160983804,6,12,4,1,2,0,5,0
81,0,109.10328258378894,4,24,4,3,1,0,2,0
115,0,58.81134607132828,3,27,4,2,1,0,0,0
69,0,78.3,2,12,4,1,1,0,0,0
195,0,121.5,8,13,4,1,0,0,0,0
68,0,140.4,4,30,4,1,1,0,3,0
418,0,78.771692770326,9,26,3,2,1,0,0,0
49,0,79.70792486381455,11,13,3,3,1,1,0,0
124,1,79.2,11,13,4,1,1,3,0,0
131,0,114.3,8,8,4,4,0,0,0,0
153,1,122.28463472176101,8,7,4,3,1,0,3,0
111,0,85.53981224055418,12,7,4,3,0,0,0,0
41,0,182.44300674800888,3,17,4,1,1,0,3,0
40,0,100.75021210153146,6,27,4,2,1,3,0,0
50,0,114.06944412043697,5,9,4,1,2,0,3,0
12,0,190.64991354162476,3,17,4,2,0,0,5,0
218,0,93.67708497852107,8,15,4,2,1,0,0,0
127,0,86.44141336224966,7,2,4,1,2,1,0,0
166,0,149.92612102964407,9,6,4,3,1,0,1,0
27,0,126.07934070779301,5,21,4,1,0,0,2,0
240,0,85.61744502059383,10,28,4,2,0,1,0,0
71,0,76.46403023628675,7,8,4,4,1,0,0,0
116,0,96.29952448702781,8,5,3,1,2,0,2,0
61,0,78.9035597396692,8,4,4,2,1,2,0,0
178,1,106.60037390569359,10,25,3,3,1,0,0,0
138,0,142.33743292901804,8,18,4,2,0,0,3,0
146,0,95.29429380615012,8,27,4,1,2,0,0,0
229,1,119.83294002943735,8,17,4,2,1,0,0,0
186,0,112.4448622582542,7,28,4,0,1,0,0,0
34,0,87.28637452472047,4,17,2,1,0,0,0,0
134,0,79.57575385319015,4,9,3,3,1,0,0,0
14,0,99.09964353326008,3,3,4,1,1,0,0,0
165,0,99.45,7,1,4,4,1,0,0,0
193,0,108.96248908901131,9,1,4,3,0,0,0,0
222,1,79.00834475791622,11,29,4,3,0,3,0,0
193,0,65.0,10,15,3,3,0,0,0,0
2,0,88.61769458618859,3,8,3,1,0,1,0,0
126,0,83.81101005574163,6,26,4,1,1,1,0,0
26,0,142.6728844375508,4,10,4,2,1,1,0,0
154,0,86.07763688801325,8,28,4,0,1,3,0,0
123,0,104.4,10,25,4,2,0,0,3,0
307,0,106.18675399127657,7,11,3,3,1,0,2,0
44,0,106.35129917031135,6,27,4,2,0,3,0,0
201,1,103.1949064588765,8,8,3,2,0,2,0,0
106,1,117.4201838799335,10,21,4,2,1,0,0,0
147,0,127.32238673943979,8,11,4,4,0,0,0,0
88,1,84.74082727379422,4,2,4,0,2,3,0,0
3,0,91.38410721175454,3,7,4,2,0,3,0,0
26,0,117.87085575864423,9,17,4,1,0,0,0,0
7,0,149.98292221700459,8,15,4,1,0,1,0,0
29,0,117.82371937991867,5,22,4,1,1,0,0,0
172,1,137.7,7,27,4,2,0,0,2,0
167,0,130.05,7,1,4,4,0,0,3,0
178,1,104.69015140783674,8,22,3,3,0,0,0,0
3,0,120.0,8,18,2,1,1,0,0,0
46,1,78.41150550449687,11,11,4,2,0,3,0,0
63,0,149.509108344879,9,7,4,3,0,0,2,0
2,0,207.6331417305046,8,13,4,1,0,0,0,0
44,0,99.0,8,30,4,2,0,3,0,0
192,0,100.8444810741837,6,11,3,3,1,0,0,0
22,0,91.0,2,24,4,0,0,0,0,0
83,0,85.5,5,23,4,1,0,3,0,0
122,0,97.93360091968,6,26,4,2,1,0,0,0
10,0,138.11754066181658,4,29,4,2,0,1,1,0
25,0,104.20150244574155,11,16,4,1,0,0,0,0
90,0,76.5,7,16,4,3,2,0,0,0
128,0,134.65996026917176,10,10,4,5,0,0,3,0
93,1,105.12557551268875,3,25,4,2,0,0,2,0
21,0,236.1723103638151,9,19,4,2,0,0,5,0
132,0,87.90937756002339,9,1,4,2,1,0,0,0
120,0,75.41356486829196,7,20,4,0,0,0,0,0
73,0,137.6124971678183,6,16,4,3,0,0,1,0
100,1,96.3,4,9,4,1,0,0,0,0
47,1,76.86825245575608,11,11,4,2,0,3,0,0
43,0,88.64591398659802,5,21,4,2,0,3,0,0
157,0,107.1341124769489,5,13,4,3,0,0,0,0
27,0,175.80910709024946,6,26,4,3,1,0,3,0
56,0,116.1,5,18,4,2,0,3,0,0
291,0,91.40139981157567,11,25,4,3,2,0,0,0
239,0,96.97702363607493,9,22,4,2,2,0,0,0
84,0,69.93648001895912,11,19,4,0,1,2,0,0
119,0,106.59232162311243,12,24,4,1,1,0,1,0
129,0,133.135312895163,7,26,4,4,1,0,3,0
277,0,92.10491203930911,10,5,3,3,0,0,0,0
44,0,78.42646428079026,3,13,4,2,1,0,0,0
62,0,98.90700449601752,5,20,3,1,1,0,0,0
58,0,116.1,5,18,4,1,1,3,0,0
107,0,52.733882431551145,7,16,3,2,0,0,0,0
10,0,81.80715677580496,11,4,1,3,0,0,0,0
108,0,104.1360819594164,6,7,4,2,0,1,0,0
95,1,122.93717939741241,9,26,4,2,0,0,0,0
62,0,98.97782685588776,9,3,4,1,0,2,0,0
41,0,159.0343899941554,3,25,4,2,0,0,3,0
1,0,205.5484009367419,6,24,3,2,1,0,4,0
190,1,84.64112594851639,8,29,4,3,0,0,2,0
324,0,0.0,8,16,4,2,0,0,0,0
22,0,164.80082235142513,6,25,4,4,1,0,3,0
27,0,120.6654504282759,9,17,4,1,1,3,0,0
169,1,99.65932700364009,7,14,4,3,0,0,0,0
28,0,140.7780493781001,5,20,4,1,0,0,0,0
8,0,79.0,2,21,4,1,1,3,0,0
170,0,92.57203053730346,7,4,4,3,2,2,0,0
50,0,126.24649044551725,4,20,4,1,0,0,0,0
278,0,95.6879496824344,9,14,4,0,1,0,0,0
157,0,103.35996505755287,7,11,4,1,0,1,0,0
1,0,79.0,2,10,4,0,0,3,0,0
177,1,128.80649795999892,8,11,4,2,1,0,3,0
160,1,128.29171678677685,8,16,4,2,0,0,2,0
254,1,89.28401851030685,10,12,4,4,0,1,0,0
104,0,105.21517519543212,5,27,4,1,1,0,0,0
241,1,96.32813965891071,7,18,4,1,0,0,0,0
40,0,152.6257967531728,10,29,4,2,1,0,1,0
166,0,110.0,11,1,3,3,0,0,0,0
57,0,157.93837968534714,10,18,4,2,0,0,3,0
119,0,106.78130740654093,12,24,4,1,1,0,1,0
24,0,149.2447467675991,4,16,4,2,2,0,0,0
7,0,109.59766099207636,2,28,4,2,1,2,0,0
156,0,112.00830678418589,8,29,4,4,1,0,0,0
214,0,94.00770549973292,7,9,4,2,0,0,0,0
71,0,149.4,9,18,4,2,0,0,3,0
7,1,129.0,7,18,4,1,0,3,0,0
163,0,99.90612741058378,6,5,3,2,2,0,0,0
85,1,89.24273436913859,10,29,4,3,2,0,0,0
6,0,200.42785031452115,4,20,4,3,0,0,5,0
1,0,85.0222618147964,2,10,4,2,0,0,0,0
8,0,101.0,4,5,4,1,0,0,0,0
72,1,72.12318144722728,3,17,4,3,2,0,0,0
188,1,120.60024730051303,8,8,4,2,0,0,0,0
122,0,115.37108342086276,6,8,4,3,0,1,0,0
136,0,92.39631659248215,7,2,4,1,1,0,0,0
153,0,109.8,7,22,4,2,0,0,0,0
128,1,116.91933140402584,4,9,4,1,1,0,2,0
29,0,74.80815291293523,10,15,3,3,0,2,0,0
100,0,73.45843372869268,7,23,3,3,2,0,0,0
70,0,78.3,2,16,4,2,0,0,0,0
42,0,124.7876869176851,6,18,4,2,0,0,0,0
186,0,136.96151226493762,8,24,4,1,0,0,1,0
223,0,86.62550087218915,7,24,4,1,2,0,1,0
112,1,78.57684287094868,11,15,4,2,1,3,0,0
132,0,105.59130124151314,7,5,4,4,0,0,0,0
15,0,145.0,8,6,4,1,0,0,0,0
124,0,143.1,9,20,4,5,1,0,3,0
151,1,112.74999842515729,7,10,4,2,0,0,0,0
60,0,141.85363730462038,4,29,4,1,0,0,1,0
162,0,91.63603434801563,8,2,4,3,0,3,0,0
384,0,87.60365513048012,10,23,3,0,1,0,0,0
62,0,109.80892718596334,8,4,4,0,0,0,0,0
23,0,160.89623443285984,9,1,4,3,0,0,4,0
21,0,172.4708304851893,9,19,4,2,1,0,2,0
66,0,65.17484982097407,3,12,4,1,2,3,0,0
321,1,113.3454556840079,6,17,3,3,0,1,0,0
148,0,127.54063873891549,7,20,4,3,0,0,0,0
23,0,96.93502723706693,11,25,4,2,1,0,1,0
15,0,90.36954265159973,9,18,4,1,1,3,0,0
185,1,112.17329688972944,8,3,4,4,1,0,2,0
143,2,129.85897175515973,9,20,4,4,1,0,0,0
280,1,94.84893428156663,8,10,4,1,0,0,0,0
227,0,120.12963475578528,9,25,4,5,2,0,1,0
321,0,82.39295193956104,5,18,3,2,0,0,0,0
15,0,221.5994511955462,6,11,4,1,0,0,5,0
178,0,88.61560623178067,7,23,4,2,0,1,0,0
184,2,128.7,10,17,4,2,0,0,3,0
11,0,190.45959562816012,3,17,4,2,0,0,5,0
120,0,110.63276151213658,5,12,4,2,0,0,0,0
192,0,99.78236884510113,7,23,3,3,2,0,2,0
76,0,120.0,10,10,3,0,1,0,0,0
273,0,105.56885469280893,9,30,4,2,1,0,0,0
70,0,149.4,9,15,4,2,0,0,3,0
254,1,131.7489300200094,10,17,4,2,1,0,3,0
9,0,151.32203506230476,8,26,4,2,1,0,3,0
156,0,115.06087180281344,8,13,4,2,1,0,0,0
188,1,89.11527936611957,7,5,4,3,0,0,0,0
35,0,63.41244029368924,2,24,3,2,2,0,0,0
271,0,90.82909911025186,7,28,4,2,1,0,0,0
2,0,68.36524887733002,8,14,2,1,1,0,0,0
98,0,101.8766262896663,9,16,4,2,0,0,2,0
96,0,95.71525722519532,8,11,3,1,1,1,0,0
247,0,114.91146219588201,6,6,3,1,1,1,0,0
109,1,65.2769815449093,7,9,3,3,2,0,0,0
103,2,120.05454752715283,11,21,4,4,1,0,0,0
216,0,123.30880706186487,6,25,4,2,0,0,0,0
56,0,93.78615339955495,9,22,4,3,0,0,0,0
18,0,138.53985069328616,6,19,4,1,2,1,0,0
166,0,99.45,8,6,4,2,1,0,0,0
134,1,107.77932367542158,6,6,4,3,0,0,0,0
50,0,211.53742374660416,9,24,4,3,0,0,4,0
236,0,123.69911029512525,9,28,4,3,0,0,0,0
104,0,102.59678868464806,4,28,4,2,0,0,0,0
96,0,91.32291323595538,4,8,3,1,0,0,0,0
113,0,126.84641665048612,5,17,4,2,0,0,0,0
167,0,85.00326483213183,4,22,3,2,1,0,0,0
59,1,126.20701968629058,11,18,4,2,0,0,2,0
8,0,79.0,2,5,4,0,0,2,0,0
14,0,78.3745329635454,2,1,4,5,1,1,0,0
103,0,94.5,7,17,4,1,1,1,0,0
4,0,101.0,3,22,4,0,0,0,0,0
175,0,103.69275025867081,5,30,4,1,0,0,0,0
104,0,103.69054489770836,4,27,4,3,0,0,1,0
26,0,140.19136293411816,9,26,4,1,1,0,0,0
41,0,115.24866477015108,4,9,4,3,1,2,0,0
165,1,103.5,7,6,4,0,1,3,0,0
39,0,118.35668632995336,3,21,4,1,0,0,3,0
4,0,89.72961676468934,4,20,2,1,0,0,2,0
285,0,88.39297173444018,10,16,4,0,1,0,0,0
10,0,155.9868126054105,8,29,4,1,1,0,5,0
18,0,109.84136779723038,3,16,4,2,0,0,0,0
153,1,106.25747881215035,5,28,4,1,0,0,0,0
234,0,81.26340661187356,8,15,4,2,0,0,0,0
9,0,107.52534432098068,3,17,4,2,0,0,0,0
170,0,103.67862922449557,8,24,4,3,1,0,2,0
88,1,119.21604427153332,9,9,4,1,0,0,0,0
45,0,86.15594122580121,3,21,3,2,0,0,0,0
43,0,71.60076026881363,5,13,3,1,0,0,0,0
50,0,111.49733851295196,11,27,4,1,0,0,0,0
118,0,87.7626215980754,4,3,4,1,2,0,0,0
123,2,138.2163634273813,7,12,4,2,0,0,0,0
62,0,105.3,7,23,4,4,1,0,0,0
166,1,102.51031433387577,7,17,4,3,0,0,0,0
143,0,94.5,7,16,4,0,0,3,0,0
4,0,139.86866352093088,9,2,4,0,1,2,0,0
26,0,150.9939582572877,7,21,4,1,1,0,0,0
47,0,192.34710890119808,7,19,4,3,0,0,3,0
190,0,128.77413878833812,8,22,4,5,2,0,0,0
226,0,72.9,12,7,4,2,0,0,0,0
162,0,103.5,7,8,4,1,1,3,0,0
130,0,55.3940830261885,3,18,4,1,0,0,0,0
31,0,198.5917024317771,4,29,4,1,2,0,5,0
31,0,94.96248825130041,3,12,4,1,1,1,1,0
183,1,112.0,8,9,3,3,0,0,0,0
230,0,111.76111578317719,8,6,4,4,0,0,0,0
41,0,107.1,4,3,4,1,1,2,0,0
56,0,88.4,12,26,4,3,1,3,0,0
11,0,129.08338664558963,2,16,4,2,0,0,1,0
29,0,97.98218768947994,4,11,4,2,0,2,0,0
79,0,96.35611848109721,4,3,4,4,1,0,3,0
104,2,135.9,9,18,4,1,1,0,0,0
92,0,100.01999204983629,3,26,3,1,1,0,0,0
130,0,102.79972280392919,6,22,4,2,0,0,0,0
6,0,66.60792544760392,3,15,3,2,1,0,0,0
257,0,100.6077528004266,9,15,4,3,1,0,0,0
53,0,192.54733296968794,9,7,4,0,1,0,3,0
98,0,93.73177068013129,9,28,3,1,0,0,0,0
168,0,92.41543213133319,9,25,4,3,0,0,0,0
262,0,100.18891883686543,9,29,4,3,2,0,0,0
84,0,126.5365253590247,4,16,4,2,0,0,0,0
35,0,115.83332790871685,5,16,4,0,0,3,0,0
61,0,99.9,6,22,4,1,1,0,0,0
261,0,112.02702107596808,9,21,3,2,0,1,0,0
4,0,108.78066689090943,5,10,4,2,0,0,3,0
154,1,120.7,7,7,4,3,1,0,3,0
30,0,126.69035564795878,2,23,4,1,0,0,0,0
250,0,69.81360183178738,12,27,4,6,1,3,0,0
78,0,93.6,11,22,4,2,0,0,0,0
143,0,118.8,9,21,4,3,1,3,0,0
49,1,74.8,11,18,4,4,1,3,0,0
38,0,169.6460356761132,5,28,4,1,0,0,0,0
84,0,88.4,11,28,4,4,1,0,0,0
171,0,115.43393649977672,4,22,4,1,2,0,2,0
19,0,157.0060965417642,5,7,4,1,0,0,3,0
34,1,109.98456736061475,8,30,4,3,0,0,0,0
133,0,93.48227217532283,8,22,4,4,0,1,0,0
80,0,73.22853866927673,2,27,4,5,1,1,0,0
255,0,103.1670059781624,9,15,4,3,1,0,2,0
31,0,77.16614276697922,9,16,3,2,0,0,0,0
68,0,68.45680439780983,7,8,4,2,0,0,0,0
54,1,108.0,9,2,4,1,1,3,0,0
189,0,70.99925426164467,5,8,3,1,1,0,0,0
121,0,90.3235927967751,6,24,4,2,0,0,0,0
111,0,119.61605526764912,9,9,4,1,1,0,0,0
14,0,178.27695053897622,6,18,4,1,1,0,3,0
4,0,106.75493100560287,2,12,4,7,3,0,3,0
63,0,143.2972175439962,7,26,4,1,1,0,3,0
145,0,96.3,8,26,4,2,2,0,0,0
119,0,128.56554414572506,8,6,4,3,1,0,2,0
171,0,105.67893476789088,7,15,2,3,0,0,2,0
33,0,278.9971686657741,7,27,4,4,1,0,6,0
11,0,112.43090004520737,4,29,4,2,1,0,3,0
27,0,115.2515007485221,4,17,4,1,1,0,0,0
141,0,112.18156923425579,6,24,4,2,0,0,3,0
91,0,115.96592671668427,6,17,4,1,1,2,0,0
32,0,159.3,3,24,4,2,0,0,3,0
154,1,105.5856839482356,9,30,4,1,1,0,2,0
113,0,121.26676426523025,8,5,4,1,1,0,2,0
100,0,106.22028002957964,8,14,4,2,0,0,0,0
68,0,85.5,3,18,4,0,1,3,0,0
121,1,79.66227004553578,10,25,4,2,0,3,0,0
75,1,135.0,10,12,4,4,2,0,0,0
83,0,109.47462208298444,4,15,4,4,2,1,1,0
184,0,114.10906105488229,6,4,4,5,1,0,3,0
80,1,79.2,11,20,4,1,1,3,0,0
121,0,90.0,6,24,3,2,1,0,0,0
38,0,122.8432768805643,11,17,4,5,2,0,0,0
84,0,96.3,5,16,4,2,1,1,0,0
54,0,85.57697932024851,3,16,4,3,0,1,0,0
279,0,107.91984936947492,11,26,3,3,2,0,3,0
84,0,94.5,7,13,4,4,0,3,0,0
37,0,151.91884692189933,7,27,4,2,0,0,0,0
32,0,140.4,5,20,4,1,1,0,3,0
162,2,121.5,7,26,4,0,0,0,0,0
58,0,118.8,4,22,4,2,0,0,3,0
26,0,114.34345800083396,4,14,4,2,0,2,0,0
166,1,104.4,10,26,4,4,1,0,3,0
35,0,213.63903625942265,7,14,4,3,0,0,5,0
123,2,138.98606838356997,7,11,4,2,0,0,0,0
331,0,92.77948412760493,9,21,3,3,0,0,0,0
119,0,85.2710166725486,5,17,3,0,1,0,0,0
138,0,86.11368986012268,7,2,4,1,0,2,0,0
55,0,107.88789868855723,9,2,4,2,1,2,0,0
27,0,137.28929870744392,9,15,4,1,0,1,0,0
87,0,75.85513031565615,6,13,4,2,1,0,0,0
8,1,110.0,7,10,1,11,5,0,1,0
84,0,89.10960872120944,10,29,4,4,1,0,0,0
79,0,131.83393096867,5,29,4,3,0,0,0,0
174,0,93.53311342440132,7,30,4,1,2,2,0,0
150,0,173.07077118805884,7,7,4,3,1,1,0,0
296,0,84.51096655520737,8,20,3,3,0,0,0,0
40,0,76.73534383706729,2,14,4,2,0,0,0,0
273,1,117.64697583533936,8,23,4,2,0,0,0,0
114,0,132.1865929279271,6,24,4,4,0,0,3,0
4,0,83.93430801238945,3,14,3,1,1,2,0,0
161,0,141.37190509267967,9,19,4,2,1,0,2,0
11,1,138.69200002458592,5,29,4,3,0,2,0,0
9,0,148.94250766227364,8,15,4,2,0,2,0,0
101,0,118.8,10,6,4,1,0,0,0,0
29,0,150.73253387418617,3,24,4,2,0,0,4,0
25,0,152.3680847073242,6,24,4,2,2,0,1,0
185,0,83.3584358904838,8,26,4,1,2,0,0,0
106,0,76.5,8,20,4,2,0,0,0,0
15,0,43.2129895526261,5,24,3,1,1,0,0,0
152,0,96.3,8,25,4,2,2,0,0,0
201,1,119.85,9,7,4,4,1,0,0,0
34,1,143.5628775879345,8,23,4,0,1,0,2,0
39,0,140.03739897205497,4,18,4,2,0,0,3,0
134,0,137.82058388253978,7,2,4,2,0,0,2,0
88,0,142.13433671435095,6,18,4,3,1,0,0,0
86,0,148.60851308503607,9,7,4,3,0,0,3,0
229,1,108.70458549934062,9,15,4,3,2,0,0,0
26,0,118.37828046583844,9,27,4,1,0,0,0,0
82,1,108.32267263921413,6,14,4,1,1,3,0,0
39,0,128.45077560241447,4,20,4,0,2,0,1,0
70,0,134.73365149598683,4,21,4,2,1,0,3,0
54,0,141.6854756635059,7,28,4,1,2,0,3,0
91,0,79.9306161136302,4,4,3,2,0,0,0,0
45,0,107.1,4,3,4,1,1,2,0,0
139,0,77.93909526990065,10,28,4,3,1,1,0,0
112,0,129.56390958921713,7,17,4,2,0,0,1,0
170,0,95.33439013425861,7,17,4,3,0,0,0,0
163,0,107.45778760039029,9,16,4,2,1,2,0,0
276,0,92.93144276097559,9,24,3,3,0,0,0,0
169,0,130.59762308946026,8,11,4,3,1,0,2,0
59,0,139.87631843981427,8,18,4,2,0,0,3,0
15,0,113.58444331890296,3,3,4,2,0,0,0,0
193,0,86.50170906526662,7,15,4,1,0,0,1,0
101,2,121.50136736524462,11,21,4,4,1,0,0,0
170,1,105.93656585397257,7,20,4,4,1,0,2,0
284,0,82.22589363287648,10,16,3,2,1,0,0,0
26,1,79.87583683438153,10,4,4,2,1,0,2,0
66,0,128.43619035645574,3,3,4,1,1,0,2,0
65,0,148.50899910022628,7,8,4,1,0,0,3,0
10,1,79.40231891371867,8,27,4,1,0,0,0,0
202,1,96.29318185958364,9,19,4,3,0,0,0,0
81,0,133.61400103515115,8,6,4,1,1,0,0,0
102,0,107.54770715395017,8,7,4,0,1,3,0,0
127,0,102.62840192697544,7,6,4,3,0,3,0,0
239,0,112.09391162442132,6,14,3,2,0,0,0,0
33,1,183.46114627451448,9,5,4,2,1,0,4,0
172,0,211.65136587039945,10,27,4,2,2,0,5,0
163,0,115.0,10,15,3,0,1,0,0,0
29,0,130.03330342971256,7,15,4,2,1,2,0,0
30,0,126.61808014825372,3,22,4,1,0,0,0,0
182,1,81.67368089645294,7,17,4,1,0,1,0,0
158,1,114.3,7,7,4,1,0,0,0,0
40,0,145.17774396065167,3,23,4,3,0,0,3,0
86,0,98.00402268327228,3,25,4,3,0,0,1,0
186,0,107.27663568947884,8,26,4,2,1,0,0,0
15,0,111.57306675115888,5,7,4,1,1,0,0,0
11,0,119.19963581154465,8,4,4,2,1,2,0,0
59,0,71.05889503060719,11,21,4,1,1,0,0,0
108,0,125.02632432682124,11,4,4,2,1,1,0,0
164,0,129.23424965341763,7,29,4,1,1,0,3,0
202,0,129.40346633589957,9,22,4,1,2,0,2,0
48,0,107.48250217271088,8,2,4,2,0,3,0,0
132,0,106.41394696115587,7,5,4,4,0,0,0,0
42,0,61.00824462816088,1,16,3,2,1,0,0,0
207,0,135.28713474323007,8,19,4,1,0,0,1,0
60,0,76.53159537131684,3,18,3,2,1,1,0,0
10,1,118.55987922901507,6,29,4,1,0,3,0,0
14,0,90.81772532182059,2,16,4,1,0,0,0,0
53,1,79.2,11,23,4,2,1,3,0,0
23,0,86.80921654694359,2,11,4,1,1,0,0,0
137,0,160.5819338624972,9,25,4,1,1,0,3,0
37,0,159.3,5,7,4,2,0,0,3,0
129,0,79.78194204812435,6,18,4,3,2,0,0,0
158,1,114.18820866086583,6,26,4,3,0,1,0,0
55,0,101.1,6,27,4,2,1,3,0,0
220,1,65.43341895972296,11,22,4,1,1,3,0,0
50,0,128.98273805278188,4,21,4,1,0,0,1,0
236,0,86.52442426269782,8,6,4,2,0,0,1,0
158,0,137.83238887943568,8,3,4,3,0,0,0,0
178,1,121.03364542120705,8,24,3,1,1,0,0,0
44,0,209.860431136798,3,24,4,2,1,0,5,0
123,0,97.59809487034249,4,29,4,2,0,0,0,0
4,0,155.92877569945432,4,6,4,1,0,0,2,0
97,0,109.02716829101321,8,27,4,1,0,1,1,0
62,0,139.9987527494499,6,14,4,2,0,0,3,0
62,0,98.7485216080704,9,4,4,1,1,1,0,0
239,0,86.99414103645329,7,17,3,2,0,2,0,0
134,1,163.10217434111206,11,25,4,4,1,0,4,0
13,1,77.24406628362314,11,20,4,5,2,2,0,0
194,0,121.21609569784562,7,14,3,1,0,0,0,0
40,0,202.2643348297818,3,25,4,2,1,0,5,0
78,0,96.80295116525909,3,21,4,2,1,0,0,0
103,0,131.8521154009453,9,23,4,2,1,0,3,0
249,1,116.55068960774061,9,19,4,1,0,0,0,0
169,1,121.71626340607794,8,3,4,3,0,0,0,0
195,1,112.54046979971244,8,27,4,4,1,0,0,0
201,0,110.11611277540527,9,22,3,1,1,0,2,0
82,0,94.59390630280794,9,21,3,2,1,0,0,0
13,0,154.9325491726571,7,3,4,2,1,0,3,0
60,0,105.3,7,12,4,1,0,0,0,0
173,0,85.4561024550738,7,8,4,2,0,3,0,0
87,0,149.91797596763462,8,3,4,3,1,0,3,0
282,0,167.47717212321297,10,6,4,3,1,0,4,0
229,1,108.43150454913626,10,14,4,3,3,0,0,0
0,0,208.50538286961512,7,13,4,1,0,0,3,0
193,0,137.7,8,24,4,2,1,0,3,0
15,0,145.0,7,7,4,1,0,0,0,0
23,0,91.0,2,21,4,0,0,0,0,0
62,0,116.1,5,21,4,1,1,3,0,0
170,0,112.05074348787375,8,29,4,5,2,0,0,0
110,0,141.55565225158705,5,21,4,1,1,0,1,0
191,0,95.11508918983291,8,21,4,2,0,1,0,0
235,1,104.23921315501022,9,12,4,4,0,0,0,0
40,1,67.5,2,24,4,3,0,3,0,0
22,0,165.13337460167787,6,27,4,2,1,0,3,0
